id,smiles,inchiKey,parentGroupLabel,reactionStep,functionalGroup,stoichiometry,uff_energy,mmff_energy
28685,Nc1cc(N)c(N)c(c12)C(N)=C3C(N2)=C(N)NC=C3,FXBMRWQKNAYUIE-UHFFFAOYSA-N,50,1,NH2,C12N7H15,57.49329297,56.41819203
28702,c1ccc(N)c(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,GJNKFRXUZCHMNZ-UHFFFAOYSA-N,50,1,NH2,C12N6H14,48.73761185,-5.336163099
28704,Nc1cc(N)cc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,GJZYUBBIEPBBGP-UHFFFAOYSA-N,50,1,NH2,C12N7H15,45.68081855,-18.93332985
28705,c1cc(N)cc(c12)C=C3C(N2)=C(N)NC(N)=C3N,GJZZWBVWAQYXPE-UHFFFAOYSA-N,50,1,NH2,C12N6H14,40.49125941,-18.4631337
28707,c1c(N)ccc(c12)C(N)=C3C(N2)=C(N)NC=C3N,GKMJJMTWXIIQSP-UHFFFAOYSA-N,50,1,NH2,C12N6H14,47.9510265,32.83832489
28714,c1ccc(N)c(c12)C=C3C(N2)=CNC=C3N,GOCNSQCFOKIUKS-UHFFFAOYSA-N,50,1,NH2,C12N4H12,34.46945155,68.2815203
28716,Nc1c(N)c(N)c(N)c(c12)C=C3C(N2)=C(N)NC=C3,GPJRLCUUCGVJHW-UHFFFAOYSA-N,50,1,NH2,C12N7H15,54.16105781,67.51104665
28719,c1c(N)ccc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,GRCZICRTCYUDTE-UHFFFAOYSA-N,50,1,NH2,C12N6H14,41.09468454,-25.05996424
28721,c1cc(N)c(N)c(c12)C=C3C(N2)=C(N)NC=C3N,GTLAESVBNZOEFE-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.13818843,37.37111334
28722,c1c(N)c(N)cc(c12)C=C3C(N2)=C(N)NC(=C3)N,GVHNGRNXQBNIRA-UHFFFAOYSA-N,50,1,NH2,C12N6H14,36.05785308,-32.10595784
28725,Nc1c(N)cc(N)c(c12)C(N)=C3C(N2)=C(N)NC(N)=C3N,GXCKVJDTBJZTMO-UHFFFAOYSA-N,50,1,NH2,C12N9H17,70.66995231,36.40785123
28727,Nc1cccc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,GXROJMPIBIAXQI-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.63049114,-10.23049479
28728,Nc1cc(N)c(N)c(c12)C=C3C(N2)=C(N)NC=C3N,GYDMAWAZLQMFLM-UHFFFAOYSA-N,50,1,NH2,C12N7H15,48.65996245,46.84485306
28729,c1c(N)cc(N)c(c12)C=C3C(N2)=C(N)NC=C3,GYILUWVODSHIAJ-UHFFFAOYSA-N,50,1,NH2,C12N5H13,35.57514046,24.00925738
28730,Nc1cccc(c12)C(N)=C3C(N2)=CNC(=C3)N,GYIOPDBMBWSRFT-UHFFFAOYSA-N,50,1,NH2,C12N5H13,39.77745183,20.58968268
28732,Nc1cc(N)c(N)c(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,GZKQQMYZXLGIFO-UHFFFAOYSA-N,50,1,NH2,C12N8H16,58.5234971,6.196702883
28733,c1c(N)c(N)cc(c12)C(N)=C3C(N2)=C(N)NC=C3,HACNLUFUIWKDTO-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.86881329,28.30532294
28734,c1c(N)ccc(c12)C(N)=C3C(N2)=C(N)NC=C3,HADNIMYVFKUWHJ-UHFFFAOYSA-N,50,1,NH2,C12N5H13,40.39215285,25.41907267
28739,c1cccc(c12)C(N)=C3C(N2)=C(N)NC=C3,HDWARHRZXKZIBS-UHFFFAOYSA-N,50,1,NH2,C12N4H12,39.43104678,33.9337828
28742,Nc1c(N)ccc(c12)C(N)=C3C(N2)=CNC(=C3)N,HFKRMLGGCAECAS-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.21587623,26.81757668
28743,Nc1cc(N)c(N)c(c12)C=C3C(N2)=CNC(=C3)N,HFSGOWZLGYMQHN-UHFFFAOYSA-N,50,1,NH2,C12N6H14,40.32148058,23.30214931
28744,Nc1ccc(N)c(c12)C=C3C(N2)=C(N)NC(N)=C3N,HFVSUPKXNXQEGX-UHFFFAOYSA-N,50,1,NH2,C12N7H15,49.44043212,5.797627409
28747,Nc1c(N)c(N)cc(c12)C=C3C(N2)=CNC=C3N,HHZVJJWMQJHJHJ-UHFFFAOYSA-N,50,1,NH2,C12N6H14,43.83329708,82.31042944
28748,Nc1c(N)c(N)c(N)c(c12)C=C3C(N2)=C(N)NC(=C3)N,HIAVHNSYKATLBC-UHFFFAOYSA-N,50,1,NH2,C12N8H16,55.12111545,18.23039179
28751,Nc1cc(N)c(N)c(c12)C(N)=C3C(N2)=CNC=C3,HIMVVESXGLCUJJ-UHFFFAOYSA-N,50,1,NH2,C12N6H14,52.32953337,94.94404983
28753,Nc1c(N)ccc(c12)C=C3C(N2)=C(N)NC(N)=C3N,HJMQEWWTAYXCAZ-UHFFFAOYSA-N,50,1,NH2,C12N7H15,48.44489873,6.026646636
28763,c1c(N)ccc(c12)C=C3C(N2)=CNC(=C3)N,HQDSMSRKXDZTSR-UHFFFAOYSA-N,50,1,NH2,C12N4H12,26.87660367,-6.681408174
28769,Nc1ccc(N)c(c12)C(N)=C3C(N2)=CNC(=C3)N,HRSYTNBFPCVLMI-UHFFFAOYSA-N,50,1,NH2,C12N6H14,48.67598327,30.22451966
28778,Nc1c(N)c(N)c(N)c(c12)C=C3C(N2)=CNC=C3,HXCTUPWGEZCCKW-UHFFFAOYSA-N,50,1,NH2,C12N6H14,48.56124212,101.174283
28787,c1c(N)c(N)c(N)c(c12)C=C3C(N2)=C(N)NC(=C3)N,IEBCZXSQZVBCBU-UHFFFAOYSA-N,50,1,NH2,C12N7H15,44.77604684,-6.259388736
28809,c1c(N)c(N)c(N)c(c12)C=C3C(N2)=CNC(=C3)N,ILBLCUCRTCZKNA-UHFFFAOYSA-N,50,1,NH2,C12N6H14,39.98535604,23.6582456
28818,c1cccc(c12)C=C3C(N2)=C(N)NC(=C3)N,IPJWSUBMYIGYHW-UHFFFAOYSA-N,50,1,NH2,C12N4H12,30.76940781,-28.08147907
28826,c1cccc(c12)C=C3C(N2)=CNC=C3N,IRNZJMYEQPKIHS-UHFFFAOYSA-N,50,1,NH2,C12N3H11,29.45961547,60.71576169
28830,Nc1cccc(c12)C=C3C(N2)=CNC=C3N,IWAZFOXGTBWWOU-UHFFFAOYSA-N,50,1,NH2,C12N4H12,33.92214099,68.35669638
28831,Nc1c(N)c(N)cc(c12)C(N)=C3C(N2)=CNC(N)=C3N,IWELCRHGQKMTKG-UHFFFAOYSA-N,50,1,NH2,C12N8H16,62.33309768,61.0513063
28832,c1cc(N)cc(c12)C=C3C(N2)=CNC=C3N,IWMAXMLLARWKDF-UHFFFAOYSA-N,50,1,NH2,C12N4H12,30.40846228,49.97114502
28834,c1cc(N)c(N)c(c12)C(N)=C3C(N2)=C(N)NC(N)=C3N,IXHNGIIIMRQMOD-UHFFFAOYSA-N,50,1,NH2,C12N8H16,65.97646033,21.06729386
28838,c1c(N)c(N)cc(c12)C=C3C(N2)=C(N)NC=C3,IZDBLQZBEBCESZ-UHFFFAOYSA-N,50,1,NH2,C12N5H13,35.09081107,17.16743253
28850,c1cc(N)cc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,JEMCJHUIOORWKL-UHFFFAOYSA-N,50,1,NH2,C12N6H14,41.49704737,-28.66518998
28851,c1cc(N)c(N)c(c12)C=C3C(N2)=CNC(N)=C3N,JEQLLSBJJJWIMF-UHFFFAOYSA-N,50,1,NH2,C12N6H14,43.94948057,35.18822538
28863,c1c(N)c(N)c(N)c(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,JJZBCVCWJNDUOD-UHFFFAOYSA-N,50,1,NH2,C12N8H16,58.19728802,11.44973308
28868,Nc1cc(N)cc(c12)C(N)=C3C(N2)=C(N)NC=C3,JLPKPRNWODWRHT-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.86138337,31.43173421
28878,c1cccc(c12)C(N)=C3C(N2)=C(N)NC=C3N,JPJIAEFCCVLHON-UHFFFAOYSA-N,50,1,NH2,C12N5H13,46.99255457,45.02023938
28881,c1c(N)c(N)c(N)c(c12)C(N)=C3C(N2)=CNC=C3,JQCUVCBNPOQOIO-UHFFFAOYSA-N,50,1,NH2,C12N6H14,52.5228006,96.71621263
28894,Nc1c(N)cc(N)c(c12)C(N)=C3C(N2)=C(N)NC=C3N,JTVJCPPFHQTOOU-UHFFFAOYSA-N,50,1,NH2,C12N8H16,65.71635973,69.74233215
28896,c1cc(N)c(N)c(c12)C=C3C(N2)=CNC=C3,JUVBCILMUGUHJC-UHFFFAOYSA-N,50,1,NH2,C12N4H12,34.31984917,66.86695231
28898,Nc1cccc(c12)C(N)=C3C(N2)=C(N)NC=C3N,JVLSMLNCRMYNHV-UHFFFAOYSA-N,50,1,NH2,C12N6H14,51.53063395,47.62768223
28904,Nc1cc(N)c(N)c(c12)C(N)=C3C(N2)=CNC(=C3)N,JYHBLQGNCBLHAT-UHFFFAOYSA-N,50,1,NH2,C12N7H15,53.33889216,36.88904133
28906,Nc1cc(N)cc(c12)C=C3C(N2)=C(N)NC=C3N,JYPHYXMNIBPWNU-UHFFFAOYSA-N,50,1,NH2,C12N6H14,39.68791161,25.9419572
28911,Nc1c(N)ccc(c12)C=C3C(N2)=C(N)NC=C3,KBPGUDKOYCLPCH-UHFFFAOYSA-N,50,1,NH2,C12N5H13,39.1912129,35.01401865
28919,Nc1c(N)c(N)cc(c12)C=C3C(N2)=CNC(N)=C3N,KEPWGYLQSOQMSW-UHFFFAOYSA-N,50,1,NH2,C12N7H15,48.67751753,44.89810844
28925,c1c(N)c(N)cc(c12)C(N)=C3C(N2)=C(N)NC(N)=C3N,KGTRKNHJXMYORN-UHFFFAOYSA-N,50,1,NH2,C12N8H16,57.45183026,7.218554209
28931,c1c(N)cc(N)c(c12)C(N)=C3C(N2)=CNC=C3N,KNEDPAPJKBXUKP-UHFFFAOYSA-N,50,1,NH2,C12N6H14,53.35947328,88.04600353
28937,Nc1c(N)c(N)c(N)c(c12)C(N)=C3C(N2)=C(N)NC=C3,KQJYPIIWZPORDT-UHFFFAOYSA-N,50,1,NH2,C12N8H16,66.16987588,82.13611151
28939,Nc1c(N)ccc(c12)C(N)=C3C(N2)=CNC(N)=C3N,KSSVMPHJIVEEDU-UHFFFAOYSA-N,50,1,NH2,C12N7H15,56.90366584,57.84013522
28941,Nc1c(N)ccc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,KSUIDOWSCJKFLM-UHFFFAOYSA-N,50,1,NH2,C12N7H15,49.18312454,-4.050068054
28954,Nc1cccc(c12)C=C3C(N2)=C(N)NC=C3N,KYNFJNYAAOUDSJ-UHFFFAOYSA-N,50,1,NH2,C12N5H13,38.70170079,33.16714231
28957,c1c(N)ccc(c12)C(N)=C3C(N2)=CNC=C3N,LABSTUBQYZQHGJ-UHFFFAOYSA-N,50,1,NH2,C12N5H13,43.24809708,72.56955795
28961,c1ccc(N)c(c12)C(N)=C3C(N2)=CNC(=C3)N,LBRQIPCSJJBJCO-UHFFFAOYSA-N,50,1,NH2,C12N5H13,44.04443472,25.65626043
28965,c1c(N)c(N)c(N)c(c12)C(N)=C3C(N2)=CNC(N)=C3N,LFHZAMFOUNSKTB-UHFFFAOYSA-N,50,1,NH2,C12N8H16,66.83696473,72.71906986
28970,Nc1cccc(c12)C(N)=C3C(N2)=C(N)NC(N)=C3N,LIVHBBYRTFLFCA-UHFFFAOYSA-N,50,1,NH2,C12N7H15,56.59005572,16.61694282
28982,c1c(N)ccc(c12)C(N)=C3C(N2)=CNC(=C3)N,LQOJLWHKTDKTRY-UHFFFAOYSA-N,50,1,NH2,C12N5H13,35.98592757,5.866539784
28988,c1c(N)c(N)cc(c12)C(N)=C3C(N2)=CNC(=C3)N,LTKACFXGNUFLLX-UHFFFAOYSA-N,50,1,NH2,C12N6H14,40.40441111,8.755778727
28991,Nc1c(N)c(N)c(N)c(c12)C(N)=C3C(N2)=CNC(N)=C3N,LUIUWMFMWPWUKG-UHFFFAOYSA-N,50,1,NH2,C12N9H17,76.40573483,94.53657976
28993,Nc1c(N)cc(N)c(c12)C=C3C(N2)=C(N)NC(=C3)N,LVLDGAMUQJMDOW-UHFFFAOYSA-N,50,1,NH2,C12N7H15,45.72719418,-4.657483011
29006,Nc1cc(N)cc(c12)C=C3C(N2)=C(N)NC(=C3)N,MEDMHJGAUHADAP-UHFFFAOYSA-N,50,1,NH2,C12N6H14,35.98713981,-27.53332851
29011,c1ccc(N)c(c12)C(N)=C3C(N2)=C(N)NC=C3N,MFPDDVVKBKDJSG-UHFFFAOYSA-N,50,1,NH2,C12N6H14,56.49034258,53.24304766
29016,c1c(N)cc(N)c(c12)C(N)=C3C(N2)=CNC=C3,MIXJNCZHQGBYDR-UHFFFAOYSA-N,50,1,NH2,C12N5H13,44.02529868,75.0330368
29017,c1c(N)cc(N)c(c12)C(N)=C3C(N2)=CNC(=C3)N,MJHNQVATKYLQCF-UHFFFAOYSA-N,50,1,NH2,C12N6H14,45.04198712,20.56481275
29018,Nc1c(N)c(N)cc(c12)C=C3C(N2)=C(N)NC=C3,MJIDVZZBNWRHSG-UHFFFAOYSA-N,50,1,NH2,C12N6H14,43.92811384,42.74515922
29026,Nc1ccc(N)c(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,MNHRGXQMQWTBIL-UHFFFAOYSA-N,50,1,NH2,C12N7H15,54.20265626,-0.426814416
29027,Nc1ccc(N)c(c12)C=C3C(N2)=CNC(N)=C3N,MOESRCIYXBDLKR-UHFFFAOYSA-N,50,1,NH2,C12N6H14,44.53949046,36.86154446
29029,c1ccc(N)c(c12)C(N)=C3C(N2)=C(N)NC=C3,MOOKNYBDKLDEJC-UHFFFAOYSA-N,50,1,NH2,C12N5H13,47.69711307,45.43783038
29034,Nc1cccc(c12)C=C3C(N2)=CNC=C3,MSEVVNKQKHBTQQ-UHFFFAOYSA-N,50,1,NH2,C12N3H11,29.45579649,62.62632995
29035,Nc1c(N)cc(N)c(c12)C(N)=C3C(N2)=CNC(=C3)N,MSJKBHNDFATFRA-UHFFFAOYSA-N,50,1,NH2,C12N7H15,54.05540587,40.54182181
29036,Nc1cc(N)cc(c12)C=C3C(N2)=C(N)NC=C3,MSSIWFPPTWENRV-UHFFFAOYSA-N,50,1,NH2,C12N5H13,35.02801667,21.72299581
29040,c1c(N)c(N)cc(c12)C(N)=C3C(N2)=C(N)NC(=C3)N,MUHULNBEWVNAPC-UHFFFAOYSA-N,50,1,NH2,C12N7H15,45.92258329,-22.08870214
29047,Nc1c(N)ccc(c12)C(N)=C3C(N2)=C(N)NC=C3N,MXYLKBSSNQOSMA-UHFFFAOYSA-N,50,1,NH2,C12N7H15,56.08251602,57.22307469
29061,Nc1cc(N)c(N)c(c12)C=C3C(N2)=CNC=C3,NCQHQWZVHCHZDH-UHFFFAOYSA-N,50,1,NH2,C12N5H13,39.39802388,76.35587689
29062,c1c(N)c(N)c(N)c(c12)C=C3C(N2)=CNC=C3N,NDRATYYZPDXKPU-UHFFFAOYSA-N,50,1,NH2,C12N6H14,43.68376256,82.35191722
29073,c1c(N)c(N)cc(c12)C(N)=C3C(N2)=CNC(N)=C3N,NJJKPSHAVBWUPI-UHFFFAOYSA-N,50,1,NH2,C12N7H15,52.74246119,39.78425541
29083,c1cccc(c12)C(N)=C3C(N2)=CNC=C3,NOQAZBVNDPJIND-UHFFFAOYSA-N,50,1,NH2,C12N3H11,34.01257307,68.81728006
29091,c1cc(N)cc(c12)C(N)=C3C(N2)=CNC=C3,NSLXEPRSFVFUEQ-UHFFFAOYSA-N,50,1,NH2,C12N4H12,35.02374051,56.64196945
27144,O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)cc3c(n2)cncc3,ABBCVZPWLYQBBJ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S2O6,46.3262095,-30.46147515
27146,c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,ACJQXVZWLLFDBU-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,75.31309325,-178.9203404
27147,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)nc(c3)S(=O)(=O)O,ADNUBAUTKDIBMQ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S7O21,119.5355872,-344.8412958
27149,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cncc3,AEFWVNRKKSSMIY-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,66.66113166,-195.4049848
27154,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,AGWKAICXNQFCDI-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S7O21,133.874272,-423.1395362
27156,c1cc(S(=O)(=O)O)cc(c12)cc3c(n2)c(S(=O)(=O)O)ncc3,AHAWCTAZGIUEAI-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S2O6,42.93256162,36.75389971
27157,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cncc3S(=O)(=O)O,AHEMCOMFIZPJLG-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,74.52073922,-255.784739
27158,c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,AHFSCLUTDPDEDR-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,68.03019352,-129.9976025
27163,O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)nc(S(=O)(=O)O)c3S(=O)(=O)O,AIYCLXXHSSYNNY-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S6O18,86.59907516,-233.4436743
27166,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)ncc3,AKDJHNIFXOMRKW-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,87.58459254,-310.3926497
27169,c1cc(S(=O)(=O)O)cc(c12)c(S(=O)(=O)O)c3c(n2)cncc3,ALHKIRSJPOJLMJ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S2O6,54.12314635,-27.96955252
27170,c1ccc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)cncc3S(=O)(=O)O,ALVRFZVFSWIWJQ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,84.22146649,-111.9715512
27173,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,AMHDQKOOKRQPFH-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,87.64259346,-293.1161988
27177,O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)c(S(=O)(=O)O)c3c(n2)cncc3,AONSAMYGJIKQFJ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,63.78618774,-143.8778089
27181,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cnc(c3)S(=O)(=O)O,APTPADHUCWPSHF-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,71.57772555,-173.2822315
27186,O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)c(S(=O)(=O)O)c3c(n2)cnc(c3)S(=O)(=O)O,ARVMITPPMNOHKE-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,72.03857089,-130.9045995
27189,c1cc(S(=O)(=O)O)cc(c12)cc3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,ATMMVJAHTRXZST-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,58.48638028,-68.244674
27198,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)cnc(c3)S(=O)(=O)O,AWKYHWMURZKVQD-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,97.69734839,-234.6689185
27215,O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,BGTMBQIXSKYSTL-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,99.35225785,-201.6350061
27220,O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)cncc3S(=O)(=O)O,BKXANTCWPBHZCJ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,102.3844845,-269.7507556
27221,O=S(=O)(O)c1cccc(c12)cc3c(n2)cncc3S(=O)(=O)O,BLKQRGBBMRVYDF-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S2O6,46.12668395,-48.64327731
27237,O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)cc3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,BWWOZPUIRGMYIQ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,56.55373583,-82.85433755
27238,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cncc3,BWYBXEGSFXAMPH-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,82.17511438,-309.3576578
27250,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)nc(c3)S(=O)(=O)O,CFNRJRZODPYPFF-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,77.514884,-169.1745217
27266,O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,COJHEMPKTJXFSB-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,95.19538995,-148.0479673
27276,O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)cc3c(n2)cncc3S(=O)(=O)O,CRNZHSFYUYWMFC-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,53.17203156,-90.21817188
27287,O=S(=O)(O)c1cc(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cncc3S(=O)(=O)O,CXXNJAHVPLOIKF-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,68.80113326,-196.2506053
27289,O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,CYADTTZHAIVPKB-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,95.07850435,-151.5760685
27293,O=S(=O)(O)c(c1)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)cncc3S(=O)(=O)O,DADRPBMVEGIUCM-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,106.7319383,-326.1347974
27297,c1ccc(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)ncc3S(=O)(=O)O,DBNTZPQRBSACJT-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,53.60999786,-31.63095285
27299,O=S(=O)(O)c1cc(S(=O)(=O)O)cc(c12)c(S(=O)(=O)O)c3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,DBVRPBVBGAUOLU-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,89.46486927,-187.0353239
27300,O=S(=O)(O)c1ccc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)nc(S(=O)(=O)O)c3S(=O)(=O)O,DBWHFSUBQTWNTC-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S6O18,105.1523096,-199.9620116
27302,O=S(=O)(O)c(c1)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)nc(c3)S(=O)(=O)O,DCQHRWPQBULVAK-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,83.94624979,-69.72619609
27307,O=S(=O)(O)c1c(S(=O)(=O)O)ccc(c12)c(S(=O)(=O)O)c3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,DGDFTUAOAAZNKZ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,95.60222478,-254.9468855
27316,O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)cc3c(n2)c(S(=O)(=O)O)ncc3,DJNNJYSUUHUFSP-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,63.22484616,-145.9736141
27317,O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)ncc3,DJSZNOLQRXDFQZ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,91.39765396,-202.7597991
27319,c1cc(S(=O)(=O)O)cc(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)ncc3,DKBMLLHADOSOFR-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S3O9,60.01035399,-21.52043828
27326,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cnc(c3)S(=O)(=O)O,DNTQBCLRORHIME-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,89.08504112,-284.404541
27327,O=S(=O)(O)c(c1)c(S(=O)(=O)O)cc(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)nc(S(=O)(=O)O)c3S(=O)(=O)O,DOQHBWMFGFQXEO-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S6O18,98.38541101,-233.7273717
27328,O=S(=O)(O)c1c(S(=O)(=O)O)c(S(=O)(=O)O)c(S(=O)(=O)O)c(c12)cc3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,DOQLZGXDFUNUKE-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S6O18,103.6878478,-400.5596569
27331,O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)c(S(=O)(=O)O)c3c(n2)c(S(=O)(=O)O)nc(S(=O)(=O)O)c3S(=O)(=O)O,DPQDOFQJSXPVQQ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S7O21,117.7652536,-305.3606149
27335,O=S(=O)(O)c1c(S(=O)(=O)O)cc(S(=O)(=O)O)c(c12)cc3c(n2)cnc(S(=O)(=O)O)c3S(=O)(=O)O,DRXXKOBNFKVGFA-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S5O15,78.94382057,-243.0592902
27339,O=S(=O)(O)c1cccc(c12)cc3c(n2)c(S(=O)(=O)O)nc(S(=O)(=O)O)c3S(=O)(=O)O,DTTIFJXHFWCHSZ-UHFFFAOYSA-N,50,0,SO3H,C12N2H8S4O12,63.85339281,-88.29242406
